"Fecha","VC_CIC","VP_CIC","VC_FCS","VP_FCS"
"2020-02-22",2888.35,6.25619e+18,3192.55,3.196121e+18
"2020-02-23",2888.35,6.25619e+18,3192.55,3.196121e+18
"2020-02-24",2884.85,6.272633e+18,3180.88,3.192103e+18
"2020-02-25",2890.89,6.308317e+18,3182.97,3.202347e+18
"2020-02-26",2894.18,6.332198e+18,3184.1,3.20953e+18
"2020-02-27",2892.05,6.323514e+18,3176.54,3.19632e+18
"2020-02-28",2888.76,6.293916e+18,3159.55,3.179332e+18
"2020-02-29",2888.76,6.293916e+18,3159.55,3.179332e+18
"2020-03-01",2888.76,6.293916e+18,3159.55,3.179332e+18
"2020-03-02",2888.69,6.293726e+18,3149.81,3.168423e+18
"2020-03-03",2891.96,6.300748e+18,3160.87,3.179488e+18
"2020-03-04",2897.58,6.313457e+18,3175.32,3.194101e+18
"2020-03-05",2917.36,6.357136e+18,3212.97,3.232015e+18
"2020-03-06",2929.71,6.384309e+18,3225.35,3.244515e+18
"2020-03-07",2929.71,6.384309e+18,3225.35,3.244515e+18
"2020-03-08",2929.71,6.384309e+18,3225.35,3.244515e+18
"2020-03-09",2943.88,6.41527e+18,3237.54,3.256648e+18
"2020-03-10",2963.13,6.457317e+18,3248.35,3.267491e+18
"2020-03-11",2952.56,6.415976e+18,3239.94,3.253976e+18
"2020-03-12",2954.48,6.417331e+18,3238.23,3.252228e+18
"2020-03-13",2934.81,6.372754e+18,3176.27,3.189141e+18
"2020-03-14",2934.81,6.372754e+18,3176.27,3.189141e+18
"2020-03-15",2934.81,6.372754e+18,3176.27,3.189141e+18
"2020-03-16",2925.52,6.352578e+18,3177.38,3.190121e+18
"2020-03-17",2949.52,6.40451e+18,3189.11,3.201853e+18
"2020-03-18",2949.76,6.426505e+18,3188.64,3.208074e+18
"2020-03-19",2920.42,6.372473e+18,3121.57,3.148157e+18
"2020-03-20",2904.95,6.362446e+18,3098.89,3.132856e+18
"2020-03-21",2904.95,6.362446e+18,3098.89,3.132856e+18
"2020-03-22",2904.95,6.362446e+18,3098.89,3.132856e+18
"2020-03-23",2882.07,6.331151e+18,3067.28,3.106379e+18
"2020-03-24",2871.94,6.308958e+18,3032.28,3.07159e+18
"2020-03-25",2862.41,6.28815e+18,3031.62,3.070945e+18
"2020-03-26",2869.46,6.296884e+18,3050.93,3.085483e+18
"2020-03-27",2876.98,6.313532e+18,3074.37,3.109171e+18
"2020-03-28",2876.98,6.313532e+18,3074.37,3.109171e+18
"2020-03-29",2876.98,6.313532e+18,3074.37,3.109171e+18
"2020-03-30",2877.12,6.314091e+18,3065.15,3.098768e+18
"2020-03-31",2883.64,6.329459e+18,3077.44,3.111392e+18
"2020-04-01",2888.35,6.310416e+18,3089.86,3.123911e+18
"2020-04-02",2910.05,6.357858e+18,3110.27,3.144511e+18
"2020-04-03",2909.88,6.3579e+18,3118.48,3.152815e+18
"2020-04-04",2909.88,6.3579e+18,3118.48,3.152815e+18
"2020-04-05",2909.88,6.3579e+18,3118.48,3.152815e+18
"2020-04-06",2906.67,6.351072e+18,3113.55,3.147726e+18
"2020-04-07",2904.85,6.347824e+18,3126.05,3.160467e+18
"2020-04-08",2901.53,6.323874e+18,3126.88,3.156095e+18
"2020-04-09",2911.05,6.344743e+18,3142.22,3.171558e+18
"2020-04-10",2911.05,6.344743e+18,3142.22,3.171558e+18
"2020-04-11",2911.05,6.344743e+18,3142.22,3.171558e+18
"2020-04-12",2911.05,6.344743e+18,3142.22,3.171558e+18
"2020-04-13",2920.73,6.364389e+18,3167.76,3.196231e+18
"2020-04-14",2927.58,6.379396e+18,3177.95,3.206456e+18
"2020-04-15",2931.56,6.386163e+18,3186.36,3.214892e+18
"2020-04-16",2939.58,6.403003e+18,3191.23,3.219928e+18
"2020-04-17",2935.72,6.419548e+18,3185.63,3.22209e+18
"2020-04-18",2935.72,6.419548e+18,3185.63,3.22209e+18
"2020-04-19",2935.72,6.419548e+18,3185.63,3.22209e+18
"2020-04-20",2939.2,6.450183e+18,3197.83,3.241846e+18
"2020-04-21",2946.01,6.472645e+18,3204.03,3.255694e+18
"2020-04-22",2949.74,6.499501e+18,3199.37,3.256942e+18
"2020-04-23",2948.85,6.498025e+18,3204.65,3.262673e+18
"2020-04-24",2955.59,6.512314e+18,3216.47,3.274758e+18
"2020-04-25",2955.59,6.512314e+18,3216.47,3.274758e+18
"2020-04-26",2955.59,6.512314e+18,3216.47,3.274758e+18
"2020-04-27",2960.41,6.523243e+18,3222.1,3.281435e+18
"2020-04-28",2963.78,6.522359e+18,3235.15,3.287696e+18
"2020-04-29",2964.99,6.478193e+18,3243.71,3.289831e+18
"2020-04-30",2960.08,6.468368e+18,3247.36,3.292117e+18
"2020-05-01",2960.08,6.468368e+18,3247.36,3.292117e+18
"2020-05-02",2960.08,6.468368e+18,3247.36,3.292117e+18
"2020-05-03",2960.08,6.468368e+18,3247.36,3.292117e+18
"2020-05-04",2970.58,6.491261e+18,3259.06,3.303837e+18
"2020-05-05",2968.74,6.403604e+18,3249.81,3.273479e+18
"2020-05-06",2971.18,6.407413e+18,3261.04,3.28453e+18
"2020-05-07",2975.25,6.41683e+18,3267.48,3.291104e+18
"2020-05-08",2976.28,6.42309e+18,3273.51,3.297209e+18
"2020-05-09",2976.28,6.42309e+18,3273.51,3.297209e+18
"2020-05-10",2976.28,6.42309e+18,3273.51,3.297209e+18
"2020-05-11",2976.96,6.402262e+18,3275.85,3.293093e+18
"2020-05-12",2982.19,6.413545e+18,3283.99,3.301376e+18
"2020-05-13",2988.88,6.401993e+18,3293.88,3.303437e+18
"2020-05-14",2991.07,6.404892e+18,3288.13,3.297626e+18
"2020-05-15",2993.76,6.408737e+18,3290.41,3.299865e+18
"2020-05-16",2993.76,6.408737e+18,3290.41,3.299865e+18
"2020-05-17",2993.76,6.408737e+18,3290.41,3.299865e+18
"2020-05-18",2996.99,6.415567e+18,3297.29,3.306739e+18
"2020-05-19",3003.75,6.433883e+18,3319.41,3.323384e+18
"2020-05-20",3008.01,6.450085e+18,3326.46,3.3379e+18
"2020-05-21",3008.01,6.450085e+18,3326.46,3.3379e+18
"2020-05-22",3007.86,6.473541e+18,3330.96,3.350547e+18
"2020-05-23",3007.86,6.473541e+18,3330.96,3.350547e+18
"2020-05-24",3007.86,6.473541e+18,3330.96,3.350547e+18
"2020-05-25",3019.04,6.508462e+18,3349.71,3.372373e+18
"2020-05-26",3022.14,6.514796e+18,3355.89,3.379853e+18
"2020-05-27",3014.42,6.489367e+18,3345.77,3.362979e+18
"2020-05-28",3003.29,6.465833e+18,3319.57,3.336765e+18
"2020-05-29",3012.78,6.477162e+18,3335.51,3.341977e+18
"2020-05-30",3012.78,6.477162e+18,3335.51,3.341977e+18
"2020-05-31",3012.78,6.477162e+18,3335.51,3.341977e+18
"2020-06-01",3014.13,6.457477e+18,3337.16,3.341453e+18
"2020-06-02",3010.67,6.450117e+18,3339.21,3.343444e+18
"2020-06-03",3000.04,6.373029e+18,3330.66,3.288271e+18
"2020-06-04",2983.77,6.33954e+18,3314.93,3.272802e+18
"2020-06-05",2977.54,6.326189e+18,3301.12,3.259218e+18
"2020-06-06",2977.54,6.326189e+18,3301.12,3.259218e+18
"2020-06-07",2977.54,6.326189e+18,3301.12,3.259218e+18
"2020-06-08",2960.68,6.291364e+18,3287,3.245133e+18
"2020-06-09",2953.94,6.275881e+18,3277.12,3.235283e+18
"2020-06-10",2958.61,6.269825e+18,3283.38,3.233732e+18
"2020-06-11",2970.11,6.269473e+18,3302.83,3.243043e+18
"2020-06-12",2982.71,6.296074e+18,3303.11,3.243291e+18
"2020-06-13",2982.71,6.296074e+18,3303.11,3.243291e+18
"2020-06-14",2982.71,6.296074e+18,3303.11,3.243291e+18
"2020-06-15",2981.68,6.29327e+18,3301.05,3.239447e+18
"2020-06-16",2986.31,6.302657e+18,3302.87,3.241179e+18
"2020-06-17",2972.49,6.296241e+18,3293.16,3.239615e+18
"2020-06-18",2987.9,6.331201e+18,3312.86,3.250932e+18
"2020-06-19",3008.89,6.387273e+18,3342.24,3.287841e+18
"2020-06-20",3008.89,6.387273e+18,3342.24,3.287841e+18
"2020-06-21",3008.89,6.387273e+18,3342.24,3.287841e+18
"2020-06-22",3025.32,6.432983e+18,3370.68,3.31918e+18
"2020-06-23",3019.49,6.419052e+18,3358.91,3.307653e+18
"2020-06-24",3022.6,6.425623e+18,3364.63,3.313301e+18
"2020-06-25",3023.18,6.410233e+18,3361.65,3.286e+18
"2020-06-26",3022.06,6.405789e+18,3364.77,3.289767e+18
"2020-06-27",3022.06,6.405789e+18,3364.77,3.289767e+18
"2020-06-28",3022.06,6.405789e+18,3364.77,3.289767e+18
"2020-06-29",3022.06,6.405789e+18,3364.77,3.289767e+18
"2020-06-30",3022.24,6.406504e+18,3361.14,3.283896e+18
"2020-07-01",3021.19,6.342485e+18,3356.58,3.223963e+18
"2020-07-02",3021.59,6.342651e+18,3362,3.229121e+18
"2020-07-03",3012.53,6.324348e+18,3357.97,3.225353e+18
"2020-07-04",3012.53,6.324348e+18,3357.97,3.225353e+18
"2020-07-05",3012.53,6.324348e+18,3357.97,3.225353e+18
"2020-07-06",3011.15,6.321842e+18,3358.58,3.225872e+18
"2020-07-07",3017.11,6.33544e+18,3377.02,3.243631e+18
"2020-07-08",3019.08,6.330901e+18,3379.71,3.236386e+18
"2020-07-09",3021.34,6.316567e+18,3384.67,3.228982e+18
"2020-07-10",3008.88,6.289372e+18,3358.77,3.204273e+18
"2020-07-11",3008.88,6.289372e+18,3358.77,3.204273e+18
"2020-07-12",3008.88,6.289372e+18,3358.77,3.204273e+18
"2020-07-13",3010.53,6.292124e+18,3356.41,3.200119e+18
"2020-07-14",3005.25,6.268336e+18,3352.82,3.184401e+18
"2020-07-15",3007.51,6.271216e+18,3357.39,3.188696e+18
"2020-07-16",3007.51,6.271216e+18,3357.39,3.188696e+18
"2020-07-17",3002.45,6.260443e+18,3346.45,3.178347e+18
"2020-07-18",3002.45,6.260443e+18,3346.45,3.178347e+18
"2020-07-19",3002.45,6.260443e+18,3346.45,3.178347e+18
"2020-07-20",2991.24,6.261956e+18,3323.12,3.164117e+18
"2020-07-21",2989.97,6.271455e+18,3319.71,3.168749e+18
"2020-07-22",2987.16,6.279955e+18,3317.5,3.159431e+18
"2020-07-23",2985.26,6.28416e+18,3319.13,3.164398e+18
"2020-07-24",2995.04,6.303641e+18,3339.05,3.183463e+18
"2020-07-25",2995.04,6.303641e+18,3339.05,3.183463e+18
"2020-07-26",2995.04,6.303641e+18,3339.05,3.183463e+18
"2020-07-27",3000.47,6.315394e+18,3346.42,3.191354e+18
"2020-07-28",2997.82,6.301931e+18,3342.82,3.172486e+18
"2020-07-29",2999.36,6.305509e+18,3346.2,3.175734e+18
"2020-07-30",2994.46,6.268526e+18,3339.65,3.161091e+18
"2020-07-31",2989.46,6.258459e+18,3329.42,3.151442e+18
"2020-08-01",2989.46,6.258459e+18,3329.42,3.151442e+18
"2020-08-02",2989.46,6.258459e+18,3329.42,3.151442e+18
"2020-08-03",2994.23,6.268506e+18,3338.16,3.159581e+18
"2020-08-04",2997.99,6.274818e+18,3344.64,3.165336e+18
"2020-08-05",3004.81,6.25563e+18,3353.21,3.117167e+18
"2020-08-06",3012.53,6.272067e+18,3362.6,3.125934e+18
"2020-08-07",3011.49,6.270215e+18,3359.52,3.12308e+18
"2020-08-08",3011.49,6.270215e+18,3359.52,3.12308e+18
"2020-08-09",3011.49,6.270215e+18,3359.52,3.12308e+18
"2020-08-10",3013.96,6.275136e+18,3362.34,3.125571e+18
"2020-08-11",3024.31,6.276234e+18,3373.95,3.123196e+18
"2020-08-12",3024.21,6.269253e+18,3378.21,3.116939e+18
"2020-08-13",3023.47,6.265315e+18,3380.32,3.116956e+18
"2020-08-14",3026.94,6.270679e+18,3386.64,3.122736e+18
"2020-08-15",3026.94,6.270679e+18,3386.64,3.122736e+18
"2020-08-16",3026.94,6.270679e+18,3386.64,3.122736e+18
"2020-08-17",3029.62,6.276465e+18,3388.2,3.124188e+18
"2020-08-18",3034.96,6.312317e+18,3394.57,3.138359e+18
"2020-08-19",3030.63,6.320071e+18,3389.43,3.124758e+18
"2020-08-20",3027.44,6.323629e+18,3390.67,3.134861e+18
"2020-08-21",3028.32,6.332598e+18,3389.31,3.136086e+18
"2020-08-22",3028.32,6.332598e+18,3389.31,3.136086e+18
"2020-08-23",3028.32,6.332598e+18,3389.31,3.136086e+18
"2020-08-24",3031.77,6.340071e+18,3393.52,3.139991e+18
"2020-08-25",3034.39,6.345695e+18,3402.31,3.14812e+18
"2020-08-26",3036.02,6.342996e+18,3405.69,3.144122e+18
"2020-08-27",3041.45,6.348541e+18,3413.57,3.135747e+18
"2020-08-28",3039.9,6.345735e+18,3412.62,3.134918e+18
"2020-08-29",3039.9,6.345735e+18,3412.62,3.134918e+18
"2020-08-30",3039.9,6.345735e+18,3412.62,3.134918e+18
"2020-08-31",3037.19,6.340553e+18,3410.47,3.130745e+18
"2020-09-01",3033.4,6.330925e+18,3401.01,3.12151e+18
"2020-09-02",3031.51,6.304061e+18,3399.23,3.119831e+18
"2020-09-03",3029.22,6.271873e+18,3397.24,3.051168e+18
"2020-09-04",3030.47,6.274949e+18,3395.41,3.049614e+18
"2020-09-05",3030.47,6.274949e+18,3395.41,3.049614e+18
"2020-09-06",3030.47,6.274949e+18,3395.41,3.049614e+18
"2020-09-07",3028.49,6.270855e+18,3390.48,3.045076e+18
"2020-09-08",3026.65,6.266977e+18,3389.18,3.043659e+18
"2020-09-09",3027.91,6.264737e+18,3385.48,3.030493e+18
"2020-09-10",3020.84,6.237222e+18,3378.54,3.024253e+18
"2020-09-11",3015.68,6.219737e+18,3365.37,2.996302e+18
"2020-09-12",3015.68,6.219737e+18,3365.37,2.996302e+18
"2020-09-13",3015.68,6.219737e+18,3365.37,2.996302e+18
"2020-09-14",3012.25,6.211959e+18,3355,2.984665e+18
"2020-09-15",3014.19,6.21412e+18,3361.87,2.990732e+18
"2020-09-16",3009.72,6.20059e+18,3358.96,2.977939e+18
"2020-09-17",3008.96,6.22372e+18,3355.63,2.983208e+18
"2020-09-18",3008.96,6.22372e+18,3355.63,2.983208e+18
"2020-09-19",3008.96,6.22372e+18,3355.63,2.983208e+18
"2020-09-20",3008.96,6.22372e+18,3355.63,2.983208e+18
"2020-09-21",3005.96,6.20933e+18,3345.03,2.981546e+18
"2020-09-22",3011.42,6.243953e+18,3344.85,2.988794e+18
"2020-09-23",3010.74,6.244964e+18,3344.67,2.978013e+18
"2020-09-24",3014.72,6.251891e+18,3342.33,2.97646e+18
"2020-09-25",3009.47,6.241599e+18,3328.28,2.963973e+18
"2020-09-26",3009.47,6.241599e+18,3328.28,2.963973e+18
"2020-09-27",3009.47,6.241599e+18,3328.28,2.963973e+18
"2020-09-28",3006.58,6.228284e+18,3325.52,2.962414e+18
"2020-09-29",2999.77,6.205036e+18,3317.57,2.925558e+18
"2020-09-30",2997.32,6.186775e+18,3308.72,2.890966e+18
"2020-10-01",2998.82,6.166744e+18,3312.92,2.887134e+18
"2020-10-02",3000.27,6.169762e+18,3318.84,2.892252e+18
"2020-10-03",3000.27,6.169762e+18,3318.84,2.892252e+18
"2020-10-04",3000.27,6.169762e+18,3318.84,2.892252e+18
"2020-10-05",3009.53,6.190215e+18,3332.58,2.904277e+18
"2020-10-06",3011.17,6.193667e+18,3336.48,2.907522e+18
"2020-10-07",3011.61,6.187653e+18,3332.67,2.878789e+18
"2020-10-08",3009.06,6.162004e+18,3329.68,2.857672e+18
"2020-10-09",3012.77,6.169665e+18,3336.98,2.863921e+18
"2020-10-10",3012.77,6.169665e+18,3336.98,2.863921e+18
"2020-10-11",3012.77,6.169665e+18,3336.98,2.863921e+18
"2020-10-12",3012.77,6.169665e+18,3336.98,2.863921e+18
"2020-10-13",3017.86,6.177394e+18,3350.83,2.87388e+18
"2020-10-14",3016.68,6.171844e+18,3346.43,2.862675e+18
"2020-10-15",3018.5,6.173765e+18,3348.51,2.864408e+18
"2020-10-16",3020.03,6.176905e+18,3348.02,2.863932e+18
"2020-10-17",3020.03,6.176905e+18,3348.02,2.863932e+18
"2020-10-18",3020.03,6.176905e+18,3348.02,2.863932e+18
"2020-10-19",3015.95,6.194979e+18,3344,2.867095e+18
"2020-10-20",3011.72,6.2109e+18,3340.18,2.871523e+18
"2020-10-21",3009.4,6.227663e+18,3337.77,2.841873e+18
"2020-10-22",3007.63,6.215532e+18,3338.48,2.841248e+18
"2020-10-23",3007.48,6.212359e+18,3343.31,2.849479e+18
"2020-10-24",3007.48,6.212359e+18,3343.31,2.849479e+18
"2020-10-25",3007.48,6.212359e+18,3343.31,2.849479e+18
"2020-10-26",3007.45,6.210878e+18,3347.17,2.839303e+18
"2020-10-27",3011.02,6.218544e+18,3347.73,2.840627e+18
"2020-10-28",3007.77,6.198153e+18,3343.07,2.804132e+18
"2020-10-29",3007.32,6.19293e+18,3332.89,2.779691e+18
"2020-10-30",3005.21,6.174485e+18,3332.52,2.773151e+18
"2020-10-31",3005.21,6.174485e+18,3332.52,2.773151e+18
"2020-11-01",3005.21,6.174485e+18,3332.52,2.773151e+18
"2020-11-02",3003.74,6.171641e+18,3325.27,2.763748e+18
"2020-11-03",3002.54,6.168268e+18,3327.57,2.765332e+18
"2020-11-04",3002.51,6.168303e+18,3334.28,2.770916e+18
"2020-11-05",3004.23,6.162049e+18,3339.02,2.72671e+18
"2020-11-06",3008.55,6.171732e+18,3356.07,2.740726e+18
"2020-11-07",3008.55,6.171732e+18,3356.07,2.740726e+18
"2020-11-08",3008.55,6.171732e+18,3356.07,2.740726e+18
"2020-11-09",3016.1,6.187575e+18,3371.12,2.752934e+18
"2020-11-10",3006.1,6.166606e+18,3367.2,2.749553e+18
"2020-11-11",3008.73,6.154758e+18,3368.35,2.730962e+18
"2020-11-12",3008.08,6.148811e+18,3371.88,2.729434e+18
"2020-11-13",3009.47,6.149848e+18,3370.79,2.727402e+18
"2020-11-14",3009.47,6.149848e+18,3370.79,2.727402e+18
"2020-11-15",3009.47,6.149848e+18,3370.79,2.727402e+18
"2020-11-16",3012.83,6.156547e+18,3372.52,2.728192e+18
"2020-11-17",3017.1,6.165639e+18,3384.81,2.737956e+18
"2020-11-18",3016.4,6.164008e+18,3380.91,2.734715e+18
"2020-11-19",3009.83,6.134387e+18,3376.78,2.721773e+18
"2020-11-20",3007.45,6.130175e+18,3370.24,2.716685e+18
"2020-11-21",3007.45,6.130175e+18,3370.24,2.716685e+18
"2020-11-22",3007.45,6.130175e+18,3370.24,2.716685e+18
"2020-11-23",3012.6,6.149173e+18,3377.24,2.724966e+18
"2020-11-24",3019.14,6.192765e+18,3388.77,2.743686e+18
"2020-11-25",3020.77,6.22628e+18,3392.85,2.756874e+18
"2020-11-26",3019.15,6.235826e+18,3389.41,2.756075e+18
"2020-11-27",3014.31,6.2124e+18,3383.07,2.726754e+18
"2020-11-28",3014.31,6.2124e+18,3383.07,2.726754e+18
"2020-11-29",3014.31,6.2124e+18,3383.07,2.726754e+18
"2020-11-30",3014.99,6.214106e+18,3384.1,2.72644e+18
"2020-12-01",3011.99,6.196892e+18,3372.17,2.711235e+18
"2020-12-02",3008.69,6.190083e+18,3375.43,2.713817e+18
"2020-12-03",3003.9,6.174928e+18,3370.23,2.692687e+18
"2020-12-04",3003.87,6.175688e+18,3371.96,2.69409e+18
"2020-12-05",3003.87,6.175688e+18,3371.96,2.69409e+18
"2020-12-06",3003.87,6.175688e+18,3371.96,2.69409e+18
"2020-12-07",2997.41,6.162695e+18,3364.53,2.687911e+18
"2020-12-08",2997.41,6.162695e+18,3364.53,2.687911e+18
"2020-12-09",2995.15,6.158038e+18,3359.52,2.683841e+18
"2020-12-10",2989.6,6.144298e+18,3354,2.670783e+18
"2020-12-11",2990.11,6.126774e+18,3354.13,2.650478e+18
"2020-12-12",2990.11,6.126774e+18,3354.13,2.650478e+18
"2020-12-13",2990.11,6.126774e+18,3354.13,2.650478e+18
"2020-12-14",2986.92,6.120361e+18,3348.15,2.644728e+18
"2020-12-15",2986.85,6.118404e+18,3348.56,2.645007e+18
"2020-12-16",2991.84,6.12842e+18,3356.21,2.650864e+18
"2020-12-17",2994.12,6.156307e+18,3361.58,2.65973e+18
"2020-12-18",2994.3,6.18191e+18,3373.87,2.677387e+18
"2020-12-19",2994.3,6.18191e+18,3373.87,2.677387e+18
"2020-12-20",2994.3,6.18191e+18,3373.87,2.677387e+18
"2020-12-21",2995.47,6.179309e+18,3377.78,2.676056e+18
"2020-12-22",3001.3,6.217051e+18,3379.46,2.685534e+18
"2020-12-23",3001.75,6.21871e+18,3384.5,2.687405e+18
"2020-12-24",2994.04,6.20304e+18,3379.29,2.683508e+18
"2020-12-25",2994.04,6.20304e+18,3379.29,2.683508e+18
"2020-12-26",2994.04,6.20304e+18,3379.29,2.683508e+18
"2020-12-27",2994.04,6.20304e+18,3379.29,2.683508e+18
"2020-12-28",2990.6,6.181892e+18,3376.01,2.661729e+18
"2020-12-29",2992,6.184812e+18,3380.52,2.665255e+18
"2020-12-30",2994.19,6.180671e+18,3385.5,2.663586e+18
"2020-12-31",2996.85,6.186158e+18,3390.97,2.667846e+18
"2021-01-01",2996.85,6.186158e+18,3390.97,2.667846e+18
"2021-01-02",2996.85,6.186158e+18,3390.97,2.667846e+18
"2021-01-03",2996.85,6.186158e+18,3390.97,2.667846e+18
"2021-01-04",2996.75,6.185949e+18,3390.45,2.66727e+18
"2021-01-05",2994.78,6.181754e+18,3393.72,2.669403e+18
"2021-01-06",2995.98,6.184204e+18,3400.03,2.669966e+18
"2021-01-07",2993.5,6.176037e+18,3405.56,2.657301e+18
"2021-01-08",3000.76,6.191443e+18,3416.54,2.665857e+18
"2021-01-09",3000.76,6.191443e+18,3416.54,2.665857e+18
"2021-01-10",3000.76,6.191443e+18,3416.54,2.665857e+18
"2021-01-11",3003.62,6.183169e+18,3423.5,2.648799e+18
"2021-01-12",3001.45,6.178625e+18,3415.77,2.64264e+18
"2021-01-13",3007.88,6.190528e+18,3425.69,2.649855e+18
"2021-01-14",3020.88,6.216095e+18,3440.88,2.656557e+18
"2021-01-15",3016.5,6.205267e+18,3437.29,2.653741e+18
"2021-01-16",3016.5,6.205267e+18,3437.29,2.653741e+18
"2021-01-17",3016.5,6.205267e+18,3437.29,2.653741e+18
"2021-01-18",3017.81,6.207583e+18,3437.51,2.654156e+18
"2021-01-19",3018.52,6.215569e+18,3437.98,2.656285e+18
"2021-01-20",3020.75,6.244681e+18,3448.44,2.67197e+18
"2021-01-21",3019.33,6.265857e+18,3450.02,2.678819e+18
"2021-01-22",3011.11,6.260251e+18,3445.44,2.674102e+18
"2021-01-23",3011.11,6.260251e+18,3445.44,2.674102e+18
"2021-01-24",3011.11,6.260251e+18,3445.44,2.674102e+18
"2021-01-25",3020.25,6.295293e+18,3451.15,2.683514e+18
"2021-01-26",3028.47,6.311909e+18,3460.26,2.690638e+18
"2021-01-27",3030.25,6.315804e+18,3463.07,2.691206e+18
"2021-01-28",3033.37,6.305581e+18,3459.83,2.669249e+18
"2021-01-29",3039.91,6.319473e+18,3469.11,2.676455e+18
"2021-01-30",3039.91,6.319473e+18,3469.11,2.676455e+18
"2021-01-31",3039.91,6.319473e+18,3469.11,2.676455e+18
"2021-02-01",3034.44,6.300676e+18,3457.4,2.660131e+18
"2021-02-02",3028.52,6.28845e+18,3451.41,2.655196e+18
"2021-02-03",3030.71,6.293924e+18,3459.19,2.661255e+18
"2021-02-04",3028.93,6.288254e+18,3458.76,2.648209e+18
"2021-02-05",3035.57,6.302117e+18,3468.78,2.655872e+18
"2021-02-06",3035.57,6.302117e+18,3468.78,2.655872e+18
"2021-02-07",3035.57,6.302117e+18,3468.78,2.655872e+18
"2021-02-08",3037.77,6.306509e+18,3475.1,2.660774e+18
"2021-02-09",3040.65,6.312496e+18,3483.86,2.667306e+18
"2021-02-10",3042.77,6.315576e+18,3489.31,2.665414e+18
"2021-02-11",3043.84,6.299442e+18,3494.56,2.649282e+18
"2021-02-12",3042.8,6.297353e+18,3498.82,2.65248e+18
"2021-02-13",3042.8,6.297353e+18,3498.82,2.65248e+18
"2021-02-14",3042.8,6.297353e+18,3498.82,2.65248e+18
"2021-02-15",3043.95,6.297892e+18,3501.77,2.654217e+18
"2021-02-16",3040.29,6.290402e+18,3501.39,2.653745e+18
"2021-02-17",3033.95,6.302253e+18,3493.43,2.655668e+18
"2021-02-18",3029.72,6.316838e+18,3481.07,2.648976e+18
"2021-02-19",3022.27,6.312535e+18,3469.85,2.637294e+18
"2021-02-20",3022.27,6.312535e+18,3469.85,2.637294e+18
"2021-02-21",3022.27,6.312535e+18,3469.85,2.637294e+18
"2021-02-22",3013.05,6.309643e+18,3458.36,2.633834e+18
"2021-02-23",3009.96,6.303639e+18,3448.9,2.6266e+18
"2021-02-24",3000.82,6.283524e+18,3432.13,2.611918e+18
"2021-02-25",2992.66,6.250307e+18,3422.23,2.587735e+18
"2021-02-26",2987.01,6.238316e+18,3407.94,2.577366e+18
"2021-02-27",2987.01,6.238316e+18,3407.94,2.577366e+18
"2021-02-28",2987.01,6.238316e+18,3407.94,2.577366e+18
"2021-03-01",2998.19,6.253941e+18,3417.77,2.578375e+18
"2021-03-02",3005.58,6.269359e+18,3435.2,2.59117e+18
"2021-03-03",3013.25,6.285303e+18,3447.64,2.601057e+18
"2021-03-04",3009.98,6.276173e+18,3440.41,2.582423e+18
"2021-03-05",3005.82,6.267944e+18,3433.43,2.577219e+18
"2021-03-06",3005.82,6.267944e+18,3433.43,2.577219e+18
"2021-03-07",3005.82,6.267944e+18,3433.43,2.577219e+18
"2021-03-08",2996.18,6.247861e+18,3413.39,2.562064e+18
"2021-03-09",2996.59,6.248922e+18,3411.3,2.56039e+18
"2021-03-10",2996.4,6.247019e+18,3419.4,2.562104e+18
"2021-03-11",2994.53,6.2413e+18,3421.52,2.563695e+18
"2021-03-12",2990.95,6.210857e+18,3424.79,2.53541e+18
"2021-03-13",2990.95,6.210857e+18,3424.79,2.53541e+18
"2021-03-14",2990.95,6.210857e+18,3424.79,2.53541e+18
"2021-03-15",2986.71,6.200199e+18,3417.4,2.529703e+18
"2021-03-16",2986.35,6.199599e+18,3416.42,2.528809e+18
"2021-03-17",2988.67,6.229649e+18,3419.21,2.539036e+18
"2021-03-18",2993.66,6.264145e+18,3423.7,2.54733e+18
"2021-03-19",2980.83,6.246612e+18,3403.31,2.516467e+18
"2021-03-20",2980.83,6.246612e+18,3403.31,2.516467e+18
"2021-03-21",2980.83,6.246612e+18,3403.31,2.516467e+18
"2021-03-22",2975.84,6.252686e+18,3397.91,2.517738e+18
"2021-03-23",2973.53,6.248457e+18,3393.64,2.514599e+18
"2021-03-24",2977.61,6.257297e+18,3396.09,2.51664e+18
"2021-03-25",2977.72,6.255096e+18,3394.02,2.514555e+18
"2021-03-26",2976.68,6.239806e+18,3386.01,2.487292e+18
"2021-03-27",2976.68,6.239806e+18,3386.01,2.487292e+18
"2021-03-28",2976.68,6.239806e+18,3386.01,2.487292e+18
"2021-03-29",2964.69,6.214789e+18,3369.41,2.474906e+18
"2021-03-30",2970.77,6.227921e+18,3380.3,2.482831e+18
"2021-03-31",2964.14,6.192521e+18,3371.58,2.468642e+18
"2021-04-01",2957.58,6.178684e+18,3366.68,2.465152e+18
"2021-04-02",2957.58,6.178684e+18,3366.68,2.465152e+18
"2021-04-03",2957.58,6.178684e+18,3366.68,2.465152e+18
"2021-04-04",2957.58,6.178684e+18,3366.68,2.465152e+18
"2021-04-05",2957.07,6.177623e+18,3368.41,2.466257e+18
"2021-04-06",2965.33,6.195715e+18,3384.16,2.477662e+18
"2021-04-07",2972.97,6.212111e+18,3397.37,2.487494e+18
