placa;ver_placa;año_permiso;Tipo_pago;CodSII;fecha_pago;MONTO_PAGADO;REAJUSTE;MULTA;ELECTRONICO_PAPEL;FECHA_VENCIMIENTO
DHZT71;2;2024;TOTAL;CT1660043;25/03/2024;96568;0;0;PAPEL;31/03/2025
DI1150;3;2024;TOTAL;SU2270005;15/03/2024;32330;0;0;PAPEL;31/03/2025
DI1583;5;2022;TOTAL;CT500011;12/01/2024;42178;4491;10465;PAPEL;31/03/2023
DI1583;5;2023;TOTAL;CT500011;12/01/2024;36832;1143;4804;PAPEL;31/03/2024
DJ1758;1;2024;TOTAL;CT2350012;14/03/2024;32330;0;0;PAPEL;31/03/2025
DJ4313;2;2021;TOTAL;CT2350016;19/02/2024;48510;6321;16700;PAPEL;31/03/2022
DJ4313;2;2022;TOTAL;CT2350016;19/02/2024;42397;4301;10875;PAPEL;31/03/2023
DJ4313;2;2023;TOTAL;CT2350016;19/02/2024;37096;957;5254;PAPEL;31/03/2024
DJ4313;2;2024;TOTAL;CT2350016;25/03/2024;32333;0;0;PAPEL;31/03/2025
DJ5202;6;2024;TOTAL;SD1620063;22/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DJ7689;8;2024;TOTAL;SD1760061;30/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DJBD18;0;2024;TOTAL;SD1110201;14/03/2024;32330;0;0;PAPEL;31/03/2025
DJBF34;9;2024;TOTAL;HB2290110;15/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DJBF36;5;2022;TOTAL;HB910006;09/02/2024;42397;4301;10875;PAPEL;31/03/2023
DJBF36;5;2023;TOTAL;HB910006;09/02/2024;37096;957;5254;PAPEL;31/03/2024
DJBF36;5;2024;TOTAL;HB910006;02/04/2024;33015;194;488;ELECTRONICO;31/03/2025
DJBG43;4;2024;TOTAL;SD1320144;27/03/2024;32333;0;0;PAPEL;31/03/2025
DJCP36;5;2024;TOTAL;HB500117;26/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DJKY43;1;2024;TOTAL;SD1640020;06/03/2024;32333;0;0;PAPEL;31/03/2025
DJKZ95;0;2024;TOTAL;HB2290104;31/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DJRX39;4;2024;TOTAL;SU1320110;28/03/2024;87997;0;0;ELECTRONICO;31/03/2025
DJRY31;5;2024;TOTAL;CO770008;15/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DJRZ26;5;2024;TOTAL;CT1760293;18/03/2024;67087;0;0;PAPEL;31/03/2025
DJTX31;K;2024;1a Cuota;HB1110108;26/03/2024;28240;0;0;PAPEL;31/08/2024
DJTZ61;4;2024;TOTAL;SD1620340;14/03/2024;658386;0;0;ELECTRONICO;31/03/2025
DJVX23;4;2024;TOTAL;CT1760305;27/03/2024;76240;0;0;PAPEL;31/03/2025
DJXK38;K;2024;TOTAL;;03/06/2024;66094;324;977;PAPEL;31/05/2025
DJXP46;K;2024;TOTAL;CT2250015;14/02/2024;79114;0;0;ELECTRONICO;31/03/2025
DJXS11;6;2024;1a Cuota;HB1320042;25/03/2024;16167;0;0;ELECTRONICO;31/08/2024
DJYP95;3;2024;1a Cuota;SD500266;30/03/2024;16167;0;0;ELECTRONICO;31/08/2024
DJZC43;9;2024;TOTAL;HB2290110;01/04/2024;32333;0;0;ELECTRONICO;31/03/2025
DJZC89;7;2024;1a Cuota;CT500314;06/03/2024;28300;0;0;PAPEL;31/08/2024
DJZC92;7;2024;TOTAL;SD2350174;28/03/2024;32333;0;0;PAPEL;31/03/2025
DJZW46;9;2024;TOTAL;HB520189;25/03/2024;53461;0;0;PAPEL;31/03/2025
DK1044;1;2024;TOTAL;SD2350039;13/03/2024;32330;0;0;PAPEL;31/03/2025
DK5218;7;2024;1a Cuota;CT500011;25/03/2024;16170;0;0;PAPEL;31/08/2024
DKCJ12;7;2024;TOTAL;HB2290102;21/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DKCK47;6;2024;1a Cuota;HB500114;28/03/2024;16167;0;0;PAPEL;31/08/2024
DKCL69;3;2024;1a Cuota;CT500314;07/03/2024;28298;0;0;ELECTRONICO;31/08/2024
DKDJ25;4;2024;TOTAL;CT2350132;28/03/2024;88266;0;0;ELECTRONICO;31/03/2025
DKDT23;9;2024;TOTAL;SD1320103;29/02/2024;32333;0;0;PAPEL;31/03/2025
DKDY13;7;2024;TOTAL;CO770021;06/06/2024;34295;485;1477;ELECTRONICO;31/03/2025
DKGH47;K;2024;TOTAL;HB1110116;01/04/2024;32333;0;0;ELECTRONICO;31/03/2025
DKGV35;K;2024;TOTAL;SD1110201;19/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DKHL61;K;2024;1a Cuota;CT1660047;28/03/2024;38650;0;0;ELECTRONICO;31/08/2024
DKJB40;1;2024;TOTAL;SD500283;19/03/2024;34220;0;0;PAPEL;31/03/2025
DKJB69;K;2024;1a Cuota;SD1110257;06/03/2024;49966;0;0;PAPEL;31/08/2024
DKLY98;9;2024;TOTAL;SD1110202;04/03/2024;32330;0;0;PAPEL;31/03/2025
DKPK11;4;2024;TOTAL;CT500304;12/03/2024;111864;0;0;PAPEL;31/03/2025
DKPP98;9;2024;TOTAL;SU2290240;28/03/2024;46742;0;0;ELECTRONICO;31/03/2025
DKSK66;8;2024;TOTAL;CT1660047;15/03/2024;77299;0;0;ELECTRONICO;31/03/2025
DKVF23;K;2024;TOTAL;SU1760049;20/03/2024;32333;0;0;PAPEL;31/03/2025
DKVK57;K;2024;TOTAL;SU1110099;19/03/2024;71784;0;0;ELECTRONICO;31/03/2025
DKVS47;0;2024;1a Cuota;SU1110102;20/03/2024;44888;0;0;ELECTRONICO;31/08/2024
DKXR96;3;2024;TOTAL;HB500113;27/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DKYY65;7;2024;TOTAL;CT1760304;27/03/2024;69661;0;0;ELECTRONICO;31/03/2025
DKZC45;K;2024;TOTAL;CT1760293;22/04/2024;68502;403;1012;ELECTRONICO;31/03/2025
DKZC67;0;2024;TOTAL;HB1110097;04/05/2024;33636;323;980;ELECTRONICO;31/03/2025
DKZC81;6;2024;1a Cuota;;13/03/2024;74843;0;0;PAPEL;31/08/2024
DKZD40;5;2024;TOTAL;SD500266;29/04/2024;33015;194;488;ELECTRONICO;31/03/2025
DL2688;K;2024;TOTAL;CT2350023;28/03/2024;32330;0;0;PAPEL;31/03/2025
DL3965;5;2024;TOTAL;SD2350055;12/03/2024;32333;0;0;PAPEL;31/03/2025
DL8830;3;2024;TOTAL;SD130012;26/05/2024;33636;323;980;ELECTRONICO;31/03/2025
DLBY20;3;2024;TOTAL;CT1760305;08/03/2024;76242;0;0;PAPEL;31/03/2025
DLBY34;3;2024;TOTAL;CT1760293;27/03/2024;67087;0;0;ELECTRONICO;31/03/2025
DLCB79;4;2022;TOTAL;HB2290104;16/02/2024;42401;4301;10875;PAPEL;31/03/2023
DLCB79;4;2023;TOTAL;HB2290104;16/02/2024;37096;957;5254;PAPEL;31/03/2024
DLCB79;4;2024;TOTAL;HB2290104;16/02/2024;32333;0;0;PAPEL;31/03/2025
DLDX12;7;2024;TOTAL;SD1320139;01/04/2024;45820;0;0;ELECTRONICO;31/03/2025
DLFC70;8;2024;1a Cuota;CT910022;01/04/2024;16167;0;0;ELECTRONICO;31/08/2024
DLFF35;2;2024;TOTAL;VN1110075;04/04/2024;33015;194;488;ELECTRONICO;31/03/2025
DLFT62;K;2024;TOTAL;HB1320052;07/04/2024;49705;292;735;ELECTRONICO;31/03/2025
DLHL73;8;2024;TOTAL;CT2250013;14/03/2024;77440;0;0;PAPEL;31/03/2025
DLHP36;6;2024;1a Cuota;HB770151;28/03/2024;16170;0;0;PAPEL;31/08/2024
DLHT81;7;2024;TOTAL;SU2290240;22/03/2024;46742;0;0;PAPEL;31/03/2025
DLJX97;8;2023;TOTAL;;27/05/2024;219371;5889;23504;PAPEL;30/09/2024
DLPW72;8;2024;TOTAL;;31/05/2024;64793;0;0;PAPEL;31/05/2025
DLRT68;8;2024;TOTAL;SD1600183;06/04/2024;33015;194;488;ELECTRONICO;31/03/2025
DLS086;6;2024;TOTAL;MT1060305;19/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DLSP36;K;2024;1a Cuota;SU1320124;28/03/2024;26186;0;0;ELECTRONICO;31/08/2024
DLTK95;1;2024;TOTAL;SU910015;26/03/2024;44160;0;0;ELECTRONICO;31/03/2025
DLVF75;7;2024;1a Cuota;CT2350134;25/03/2024;67686;0;0;ELECTRONICO;31/08/2024
DLVW50;4;2024;TOTAL;;31/05/2024;64797;0;0;PAPEL;31/05/2025
DLYG86;5;2024;TOTAL;CT2430038;14/03/2024;94790;0;0;PAPEL;31/03/2025
DLZC96;9;2024;TOTAL;CT2350134;27/03/2024;135371;0;0;ELECTRONICO;31/03/2025
DLZG26;7;2024;TOTAL;SU1320124;08/03/2024;52372;0;0;ELECTRONICO;31/03/2025
DLZX20;0;2024;TOTAL;HB1840161;09/04/2024;35178;207;520;ELECTRONICO;31/03/2025
DN6406;9;2024;TOTAL;SD2350045;11/03/2024;32333;0;0;PAPEL;31/03/2025
DP4108;K;2020;TOTAL;;15/05/2024;108428;14996;43110;PAPEL;30/09/2021
DP4108;K;2021;TOTAL;;15/05/2024;95880;12623;31096;PAPEL;30/09/2022
DP4108;K;2022;TOTAL;;15/05/2024;83143;5708;19187;PAPEL;30/09/2023
DP4108;K;2023;TOTAL;;15/05/2024;73124;1963;7835;PAPEL;30/09/2024
DP4434;8;2024;1a Cuota;SD2350045;21/03/2024;16170;0;0;PAPEL;31/08/2024
DP4538;7;2024;TOTAL;SU2290015;16/04/2024;33015;194;488;ELECTRONICO;31/03/2025
DP5977;9;2024;TOTAL;CO770001;25/03/2024;32333;0;0;PAPEL;31/03/2025
DP8749;7;2024;TOTAL;CT500011;28/03/2024;32330;0;0;PAPEL;31/03/2025
DP9044;7;2024;TOTAL;CT2350017;04/04/2024;33010;194;488;PAPEL;31/03/2025
DP9053;6;2024;TOTAL;SD2350045;14/03/2024;32333;0;0;PAPEL;31/03/2025
DP9418;3;2024;TOTAL;CO2290005;15/04/2024;33010;194;488;PAPEL;31/03/2025
DPCD54;0;2024;TOTAL;CT2430030;06/04/2024;33015;194;488;ELECTRONICO;31/03/2025
DPCD87;7;2024;1a Cuota;HB500112;06/03/2024;16167;0;0;ELECTRONICO;31/08/2024
DPFK56;K;2024;TOTAL;;30/05/2024;64793;0;0;PAPEL;31/05/2025
DPJX93;4;2024;TOTAL;;31/05/2024;64793;0;0;PAPEL;31/05/2025
DPKS59;4;2024;TOTAL;CT1760237;19/03/2024;67250;0;0;PAPEL;31/03/2025
DPVR87;7;2024;TOTAL;SD2070060;26/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DPWG19;7;2023;2a Cuota;CT1760275;15/03/2024;42919;947;4079;PAPEL;31/03/2024
DPWG19;7;2024;1a Cuota;CT1760275;15/03/2024;33161;0;0;PAPEL;31/08/2024
DPXD31;9;2024;TOTAL;SU2270311;04/03/2024;87153;0;0;ELECTRONICO;31/03/2025
DPXF17;K;2024;TOTAL;SD1110201;05/04/2024;33015;194;488;ELECTRONICO;31/03/2025
DPYP59;5;2024;TOTAL;SU2430039;28/03/2024;80407;0;0;ELECTRONICO;31/03/2025
DPYY80;4;2024;TOTAL;CT790168;04/03/2024;123917;0;0;PAPEL;31/03/2025
DPZJ83;8;2024;TOTAL;CT1760293;19/03/2024;67087;0;0;PAPEL;31/03/2025
DPZK14;1;2024;1a Cuota;SU1620072;28/03/2024;92574;0;0;ELECTRONICO;31/08/2024
DPZP82;5;2024;TOTAL;SD500265;13/03/2024;32333;0;0;PAPEL;31/03/2025
DPZR74;7;2024;TOTAL;CT1760293;06/03/2024;67087;0;0;ELECTRONICO;31/03/2025
DPZR79;8;2024;TOTAL;SD500266;20/03/2024;32330;0;0;PAPEL;31/03/2025
DPZR82;8;2024;1a Cuota;HB2290110;01/04/2024;16170;0;0;PAPEL;31/08/2024
DRBV92;K;2024;TOTAL;CT500315;20/03/2024;59590;0;0;PAPEL;31/03/2025
DRCD74;4;2024;TOTAL;VN1600036;27/03/2024;151807;0;0;PAPEL;31/03/2025
DRDD34;0;2020;TOTAL;CT1760291;12/03/2024;114928;15218;46314;ELECTRONICO;31/03/2021
DRDD34;0;2021;TOTAL;CT1760291;12/03/2024;91836;12155;32202;ELECTRONICO;31/03/2022
DRDD34;0;2022;TOTAL;CT1760291;12/03/2024;70534;7384;18671;ELECTRONICO;31/03/2023
DRDD34;0;2023;TOTAL;CT1760291;12/03/2024;48355;1500;7376;ELECTRONICO;31/03/2024
DRDD34;0;2024;TOTAL;CT1760291;12/03/2024;32987;0;0;ELECTRONICO;31/03/2025
DRDD97;9;2019;TOTAL;C375153;03/05/2024;299163;40441;144156;PAPEL;31/03/2020
DRDD97;9;2020;TOTAL;CT1760304;03/05/2024;218300;29395;90265;PAPEL;31/03/2021
DRDD97;9;2021;TOTAL;CT1760304;03/05/2024;173284;23328;62912;PAPEL;31/03/2022
DRDD97;9;2022;TOTAL;CT1760304;03/05/2024;137499;14876;38579;PAPEL;31/03/2023
DRDD97;9;2023;TOTAL;CT1760304;03/05/2024;99115;3752;17202;PAPEL;31/03/2024
DRDD97;9;2024;TOTAL;CT1760304;03/05/2024;72469;697;2111;PAPEL;31/03/2025
DRFR36;6;2024;1a Cuota;SD1110201;29/03/2024;16167;0;0;ELECTRONICO;31/08/2024
DRFR91;9;2024;TOTAL;SD500226;11/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DRFS13;3;2024;TOTAL;SU1110096;28/03/2024;58869;0;0;PAPEL;31/03/2025
DRP085;K;2022;TOTAL;MT1490020;03/04/2024;43904;4709;11974;PAPEL;31/03/2023
DRP085;K;2023;TOTAL;MT1490020;03/04/2024;38532;1359;6288;PAPEL;31/03/2024
DRP085;K;2024;TOTAL;MT1490020;03/04/2024;33015;194;488;PAPEL;31/03/2025
DRRH73;5;2024;TOTAL;CT790165;25/03/2024;92968;0;0;PAPEL;31/03/2025
DRRH75;1;2024;TOTAL;CT2350134;20/03/2024;135371;0;0;ELECTRONICO;31/03/2025
DRRH77;8;2024;TOTAL;HB2290110;12/03/2024;32330;0;0;PAPEL;31/03/2025
DRRH82;4;2024;TOTAL;;30/04/2024;33015;194;488;PAPEL;31/03/2025
DRRH85;9;2024;TOTAL;VN1110166;02/04/2024;97874;575;1446;PAPEL;31/03/2025
DRRJ90;1;2024;TOTAL;HB1760040;30/03/2024;34752;0;0;ELECTRONICO;31/03/2025
DRVR57;4;2024;TOTAL;;26/03/2024;218527;0;0;PAPEL;31/03/2025
DRVZ20;K;2024;TOTAL;HB1320049;28/03/2024;32330;0;0;PAPEL;31/03/2025
DRVZ69;2;2024;TOTAL;SD1320144;19/02/2024;32330;0;0;PAPEL;31/03/2025
DRWB45;K;2024;TOTAL;HB2290110;13/03/2024;32330;0;0;PAPEL;31/03/2025
DRWC12;K;2024;TOTAL;HB1110097;23/03/2024;32330;0;0;PAPEL;31/03/2025
DRWC41;3;2024;TOTAL;SD1110199;08/03/2024;32330;0;0;PAPEL;31/03/2025
DRWC80;4;2024;TOTAL;SD2350194;01/04/2024;32333;0;0;ELECTRONICO;31/03/2025
DRWZ91;4;2024;TOTAL;CT2350132;09/04/2024;90128;530;1332;ELECTRONICO;31/03/2025
DRYL50;8;2024;TOTAL;HB500112;05/03/2024;32330;0;0;PAPEL;31/03/2025
DRYV50;2;2024;TOTAL;SD1170003;01/04/2024;32333;0;0;ELECTRONICO;31/03/2025
DRYX12;2;2024;1a Cuota;CT910029;11/03/2024;16167;0;0;ELECTRONICO;31/08/2024
DRYX22;K;2024;TOTAL;HB2290110;28/03/2024;32330;0;0;PAPEL;31/03/2025
DRYX23;8;2024;TOTAL;HB2290110;31/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DRYX54;8;2024;TOTAL;SU2290254;28/03/2024;57439;0;0;ELECTRONICO;31/03/2025
DRYX70;K;2024;TOTAL;HB770151;11/03/2024;32330;0;0;PAPEL;31/03/2025
DRYY77;3;2024;TOTAL;CT500302;05/04/2024;99200;1466;583;ELECTRONICO;31/03/2025
DRYY83;8;2024;TOTAL;SU1760203;02/04/2024;55957;329;827;ELECTRONICO;31/03/2025
DRZC17;7;2024;TOTAL;CT2350134;19/03/2024;150670;0;0;ELECTRONICO;31/03/2025
DSBS73;5;2024;1a Cuota;CT790174;21/03/2024;59150;0;0;PAPEL;31/08/2024
DSBS77;8;2024;TOTAL;CT2350132;14/03/2024;88270;0;0;PAPEL;31/03/2025
DSHK99;8;2024;1a Cuota;CT2350133;28/03/2024;60228;0;0;PAPEL;31/08/2024
DSJC69;3;2024;TOTAL;;24/05/2024;64790;0;0;PAPEL;31/05/2025
DSKX28;3;2024;TOTAL;HB1320049;08/03/2024;32330;0;0;PAPEL;31/03/2025
DSPG70;8;2024;1a Cuota;SD1320144;07/03/2024;16167;0;0;ELECTRONICO;31/08/2024
DSPJ48;4;2024;TOTAL;CT2290008;11/03/2024;32330;0;0;PAPEL;31/03/2025
DSPJ66;2;2024;TOTAL;HB2430202;06/03/2024;40350;0;0;PAPEL;31/03/2025
DSRD52;8;2024;TOTAL;HB1320042;02/04/2024;33015;194;488;ELECTRONICO;31/03/2025
DSRK29;5;2024;TOTAL;SD500265;04/03/2024;32333;0;0;PAPEL;31/03/2025
DSRK32;5;2024;TOTAL;HB1110099;29/02/2024;32333;0;0;ELECTRONICO;31/03/2025
DSSK66;5;2024;TOTAL;CT770016;25/03/2024;32333;0;0;PAPEL;31/03/2025
DSTF84;3;2024;TOTAL;CO1840095;25/03/2024;32333;0;0;PAPEL;31/03/2025
DSTY35;0;2024;TOTAL;CT1760237;01/04/2024;67246;0;0;PAPEL;31/03/2025
DSWB11;K;2024;TOTAL;SD2070067;28/06/2024;34295;485;1477;ELECTRONICO;31/03/2025
DSYW98;8;2024;1a Cuota;SD1110199;12/03/2024;16167;0;0;ELECTRONICO;31/08/2024
DSYX57;7;2024;TOTAL;CT1760237;22/03/2024;67246;0;0;ELECTRONICO;31/03/2025
DSYY30;1;2024;TOTAL;HB2290110;14/03/2024;32330;0;0;PAPEL;31/03/2025
DT4061;3;2024;TOTAL;SU1840007;21/02/2024;32333;0;0;ELECTRONICO;31/03/2025
DT7841;6;2024;TOTAL;CT2350023;04/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DT8609;5;2024;TOTAL;SD2350045;12/03/2024;32330;0;0;PAPEL;31/03/2025
DTBJ12;3;2024;1a Cuota;SD500265;18/03/2024;16167;0;0;ELECTRONICO;31/08/2024
DTCR19;4;2023;2a Cuota;CT650005;08/02/2024;17360;282;1433;PAPEL;31/03/2024
DTCR19;4;2024;TOTAL;CT650005;19/03/2024;32333;0;0;PAPEL;31/03/2025
DTCR82;8;2024;TOTAL;HB1840144;14/04/2024;33015;194;488;ELECTRONICO;31/03/2025
DTCS40;9;2024;TOTAL;CT1760293;28/03/2024;67087;0;0;ELECTRONICO;31/03/2025
DTCS48;4;2024;TOTAL;HB500113;02/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DTFZ13;0;2024;TOTAL;HB500115;01/03/2024;32330;0;0;PAPEL;31/03/2025
DTJJ60;6;2024;TOTAL;HB1110098;16/03/2024;32330;0;0;PAPEL;31/03/2025
DTJS56;2;2024;1a Cuota;CT2350134;27/03/2024;67686;0;0;ELECTRONICO;31/08/2024
DTPB40;5;2024;1a Cuota;CT500302;28/03/2024;48576;0;0;ELECTRONICO;31/08/2024
DTPB58;8;2024;TOTAL;HB2430212;27/03/2024;32333;0;0;PAPEL;31/03/2025
DTPD60;2;2024;TOTAL;SD500267;20/02/2024;32333;0;0;ELECTRONICO;31/03/2025
DTSB86;K;2024;TOTAL;CT1760192;11/03/2024;47120;0;0;PAPEL;31/03/2025
DTTL28;9;2023;TOTAL;SU2290251;05/04/2024;73835;2604;12048;PAPEL;31/03/2024
DTTL28;9;2024;TOTAL;SU2290251;05/04/2024;58939;346;871;PAPEL;31/03/2025
DTVT61;4;2024;TOTAL;CT770020;26/03/2024;32990;0;0;PAPEL;31/03/2025
DTVV77;7;2024;1a Cuota;CT910028;01/04/2024;17470;0;0;PAPEL;31/08/2024
DTVZ10;1;2024;TOTAL;SD500265;17/05/2024;33640;323;980;PAPEL;31/03/2025
DTVZ90;K;2024;1a Cuota;CT1760237;20/03/2024;33620;0;0;PAPEL;31/08/2024
DTWB71;8;2024;TOTAL;CT1760303;07/03/2024;81387;0;0;ELECTRONICO;31/03/2025
DTWP25;8;2024;1a Cuota;SU2250058;14/03/2024;64390;0;0;PAPEL;31/08/2024
DTWZ31;K;2024;1a Cuota;HB1760049;20/03/2024;18880;0;0;PAPEL;31/08/2024
DTXV30;1;2024;1a Cuota;SU1110111;27/03/2024;40584;0;0;PAPEL;31/08/2024
DTZ098;8;2024;TOTAL;;26/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DTZF86;1;2024;TOTAL;CO500013;30/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DTZG17;5;2024;TOTAL;SD500266;01/04/2024;32333;0;0;ELECTRONICO;31/03/2025
DTZG28;0;2024;TOTAL;CT790166;12/03/2024;183581;0;0;ELECTRONICO;31/03/2025
DTZG56;6;2024;TOTAL;;29/05/2024;64793;0;0;PAPEL;31/05/2025
DTZG74;4;2024;TOTAL;SD1600178;21/03/2024;33702;0;0;PAPEL;31/03/2025
DTZG84;1;2024;TOTAL;CT910029;13/05/2024;33636;323;980;ELECTRONICO;31/03/2025
DTZH82;1;2024;TOTAL;CO2290018;26/03/2024;40405;0;0;ELECTRONICO;31/03/2025
DTZH97;K;2024;TOTAL;HB2290110;22/02/2024;32333;0;0;PAPEL;31/03/2025
DTZJ28;3;2024;1a Cuota;SD1760272;13/03/2024;16167;0;0;PAPEL;31/08/2024
DTZJ38;0;2024;TOTAL;SD1320144;05/03/2024;32330;0;0;PAPEL;31/03/2025
DTZJ51;8;2024;TOTAL;HB490001;11/03/2024;32333;0;0;PAPEL;31/03/2025
DU7553;5;2024;1a Cuota;CT1760004;31/03/2024;16167;0;0;ELECTRONICO;31/08/2024
DV8456;3;2024;TOTAL;CT1660009;22/03/2024;32330;0;0;PAPEL;31/03/2025
DVBH73;3;2024;1a Cuota;VN640032;28/03/2024;41019;0;0;PAPEL;31/08/2024
DVCX13;1;2024;TOTAL;CT770019;01/04/2024;32330;0;0;PAPEL;31/03/2025
DVDW81;5;2024;TOTAL;CT1760273;25/03/2024;70060;0;0;PAPEL;31/03/2025
DVFW54;3;2024;TOTAL;CT2430025;14/03/2024;111604;0;0;PAPEL;31/03/2025
DVFW81;0;2024;TOTAL;SD500265;06/04/2024;33015;488;194;ELECTRONICO;31/03/2025
DVFX25;6;2024;1a Cuota;HB520196;31/03/2024;30120;0;0;ELECTRONICO;31/08/2024
DVFY26;0;2024;TOTAL;SD1760270;11/03/2024;32480;0;0;PAPEL;31/03/2025
DVFY44;9;2024;1a Cuota;VN1320103;29/03/2024;108153;0;0;ELECTRONICO;31/08/2024
DVFY68;6;2024;TOTAL;CT500314;05/04/2024;57790;340;854;PAPEL;31/03/2025
DVHG55;6;2024;TOTAL;SU500076;23/03/2024;85184;0;0;PAPEL;31/03/2025
DVHP80;5;2024;TOTAL;HB1110098;01/04/2024;32333;0;0;PAPEL;31/03/2025
DVKZ50;1;2024;TOTAL;SD500266;05/04/2024;33015;194;488;PAPEL;31/03/2025
DVLV46;3;2024;TOTAL;HB2290114;09/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DVPV31;6;2024;TOTAL;CT1760293;25/03/2024;67090;0;0;PAPEL;31/03/2025
DVRX83;2;2024;TOTAL;CT1660045;08/03/2024;69040;0;0;PAPEL;31/03/2025
DVTH57;8;2024;TOTAL;HB2290112;01/04/2024;32333;0;0;ELECTRONICO;31/03/2025
DVTS49;8;2024;1a Cuota;CT1660045;26/03/2024;34520;0;0;PAPEL;31/08/2024
DVWS94;4;2024;TOTAL;CT1760305;27/04/2024;77849;457;1150;ELECTRONICO;31/03/2025
DVWX19;2;2024;1a Cuota;SD500272;28/03/2024;16170;0;0;PAPEL;31/08/2024
DVYY76;9;2024;TOTAL;CT650020;01/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DVZH16;8;2024;TOTAL;HB1840158;08/04/2024;36056;212;533;ELECTRONICO;31/03/2025
DVZL94;9;2024;TOTAL;SU1320124;13/03/2024;62041;0;0;ELECTRONICO;31/03/2025
DVZY40;3;2024;TOTAL;CT2350134;12/03/2024;135370;0;0;PAPEL;31/03/2025
DWCG90;7;2024;TOTAL;HB1320044;29/02/2024;32333;0;0;ELECTRONICO;31/03/2025
DWCK81;7;2024;TOTAL;HB2350046;12/03/2024;72934;0;0;ELECTRONICO;31/03/2025
DWGL96;8;2024;TOTAL;VN1210039;26/03/2024;269296;0;0;ELECTRONICO;31/03/2025
DWJG71;8;2024;1a Cuota;SU1460001;01/04/2024;16167;0;0;ELECTRONICO;31/08/2024
DWJH44;7;2024;TOTAL;CT2430025;31/05/2024;116102;1116;3382;ELECTRONICO;31/03/2025
DWJJ28;1;2024;TOTAL;CT790167;29/03/2024;110851;0;0;ELECTRONICO;31/03/2025
DWJJ37;0;2024;TOTAL;SD500266;21/03/2024;64660;0;0;PAPEL;31/03/2025
DWJK69;5;2024;TOTAL;SD2350193;09/04/2024;35240;207;521;PAPEL;31/03/2025
DWJL11;K;2024;TOTAL;HB500112;26/03/2024;32333;0;0;ELECTRONICO;31/03/2025
DWJP99;6;2024;TOTAL;HB1110065;13/03/2024;32330;0;0;PAPEL;31/03/2025
DWJS19;7;2024;TOTAL;CT2350133;19/03/2024;120455;0;0;ELECTRONICO;31/03/2025
DWJT33;9;2024;1a Cuota;CT2350115;21/03/2024;43956;0;0;PAPEL;31/08/2024
DWJV13;0;2024;TOTAL;;30/05/2024;64793;0;0;PAPEL;31/05/2025
DWJV19;K;2024;TOTAL;HB500115;20/02/2024;32330;0;0;PAPEL;31/03/2025
DWJV20;3;2024;TOTAL;CT910023;27/03/2024;32333;0;0;PAPEL;31/03/2025
DWJV42;4;2024;1a Cuota;SU2270337;14/03/2024;62567;0;0;ELECTRONICO;31/08/2024
DWJW38;2;2024;1a Cuota;SD1600167;18/03/2024;21478;0;0;ELECTRONICO;31/08/2024
DWK024;K;2024;TOTAL;MT1350141;08/04/2024;36415;538;214;ELECTRONICO;31/03/2025
DWKF34;2;2024;TOTAL;SD2430136;25/03/2024;32333;0;0;PAPEL;31/03/2025
DWKY91;7;2024;TOTAL;CT940005;23/03/2024;32333;0;0;PAPEL;31/03/2025
DWLB71;3;2024;TOTAL;SD500283;28/03/2024;32330;0;0;PAPEL;31/03/2025
DWPK44;1;2024;1a Cuota;CT1760273;29/03/2024;35029;0;0;ELECTRONICO;31/08/2024
DWPV24;8;2024;TOTAL;SD1760277;04/03/2024;32333;0;0;PAPEL;31/03/2025
DWPZ21;9;2024;TOTAL;CO1840081;03/04/2024;33010;194;488;PAPEL;31/03/2025
DWSR77;6;2024;TOTAL;SU590106;18/03/2024;40360;0;0;PAPEL;31/03/2025
DWTG97;5;2024;TOTAL;SU2430066;14/03/2024;76269;0;0;ELECTRONICO;31/03/2025
DWTZ71;7;2024;TOTAL;CT500238;26/03/2024;71932;0;0;PAPEL;31/03/2025
DWWL29;7;2024;1a Cuota;SU2430069;26/03/2024;218934;0;0;ELECTRONICO;31/08/2024
DWXS85;5;2024;1a Cuota;HB1760049;26/03/2024;18880;0;0;PAPEL;31/08/2024
DWZ011;3;2024;TOTAL;;22/05/2024;33640;323;980;PAPEL;31/03/2025
DX3114;6;2024;TOTAL;CT500011;26/03/2024;32330;0;0;PAPEL;31/03/2025
