"","Date","Open","High","Low","Close","Adj.Close"
"2645","2014-01-17",1.361563,1.362101,1.355693,1.361804,1.361804
"2646","2014-01-20",1.352832,1.35664,1.350931,1.352759,1.352759
"2647","2014-01-21",1.354536,1.356399,1.351863,1.354903,1.354903
"2648","2014-01-22",1.355748,1.358087,1.353541,1.355914,1.355914
"2649","2014-01-23",1.354518,1.368551,1.353363,1.354224,1.354224
"2650","2014-01-24",1.369,1.373494,1.366494,1.368907,1.368907
"2651","2014-01-27",1.368813,1.371499,1.36554,1.368794,1.368794
"2652","2014-01-28",1.367596,1.36894,1.36318,1.367465,1.367465
"2653","2014-01-29",1.36543,1.368599,1.36045,1.365505,1.365505
"2654","2014-01-30",1.365915,1.366214,1.356061,1.365859,1.365859
"2655","2014-01-31",1.355859,1.356239,1.348109,1.355877,1.355877
"2656","2014-02-03",1.348818,1.35196,1.347931,1.348818,1.348818
"2657","2014-02-04",1.352283,1.354005,1.349564,1.352503,1.352503
"2658","2014-02-05",1.351662,1.3553,1.35004,1.351589,1.351589
"2659","2014-02-06",1.353491,1.362008,1.349109,1.35351,1.35351
"2660","2014-02-07",1.358973,1.36421,1.355579,1.359213,1.359213
"2661","2014-02-10",1.362027,1.365201,1.362027,1.361934,1.361934
"2662","2014-02-11",1.364592,1.368401,1.36313,1.36461,1.36461
"2663","2014-02-12",1.363903,1.365501,1.3563,1.363903,1.363903
"2664","2014-02-13",1.358899,1.369171,1.358696,1.35901,1.35901
"2665","2014-02-14",1.367765,1.371599,1.367484,1.367877,1.367877
"2666","2014-02-17",1.370257,1.372608,1.369282,1.369994,1.369994
"2667","2014-02-18",1.370708,1.3769,1.369619,1.370445,1.370445
"2668","2014-02-19",1.376103,1.377335,1.3742,1.376197,1.376197
"2669","2014-02-20",1.373174,1.376406,1.369019,1.373042,1.373042
"2670","2014-02-21",1.372062,1.375669,1.370351,1.372119,1.372119
"2671","2014-02-24",1.374004,1.3769,1.371011,1.373796,1.373796
"2672","2014-02-25",1.373513,1.3765,1.37187,1.373608,1.373608
"2673","2014-02-26",1.374646,1.3758,1.366579,1.374608,1.374608
"2674","2014-02-27",1.368195,1.3696,1.364498,1.368195,1.368195
"2675","2014-02-28",1.370746,1.38234,1.369529,1.370746,1.370746
"2676","2014-03-03",1.377543,1.3796,1.374986,1.377695,1.377695
"2677","2014-03-04",1.373645,1.377891,1.372232,1.373702,1.373702
"2678","2014-03-05",1.374306,1.374601,1.371084,1.374117,1.374117
"2679","2014-03-06",1.373249,1.384999,1.372269,1.373419,1.373419
"2680","2014-03-07",1.386463,1.391531,1.385425,1.386309,1.386309
"2681","2014-03-10",1.387752,1.389815,1.386328,1.387867,1.387867
"2682","2014-03-11",1.387694,1.3877,1.383528,1.387887,1.387887
"2683","2014-03-12",1.385752,1.39054,1.384489,1.385809,1.385809
"2684","2014-03-13",1.390395,1.396541,1.389893,1.390453,1.390453
"2685","2014-03-14",1.386578,1.39332,1.38498,1.386539,1.386539
"2686","2014-03-17",1.391072,1.394901,1.388214,1.391304,1.391304
"2687","2014-03-18",1.392719,1.393806,1.38826,1.392661,1.392661
"2688","2014-03-19",1.392971,1.393301,1.390105,1.393088,1.393088
"2689","2014-03-20",1.381845,1.384409,1.37527,1.381922,1.381922
"2690","2014-03-21",1.378208,1.381139,1.37683,1.378208,1.378208
"2691","2014-03-24",1.379748,1.38235,1.376197,1.379558,1.379558
"2692","2014-03-25",1.383719,1.3849,1.377551,1.383892,1.383892
"2693","2014-03-26",1.382055,1.382304,1.37813,1.381903,1.381903
"2694","2014-03-27",1.378702,1.37952,1.374179,1.378208,1.378208
"2695","2014-03-28",1.374193,1.37713,1.370851,1.374136,1.374136
"2696","2014-03-31",1.375497,1.3806,1.37386,1.375213,1.375213
"2697","2014-04-01",1.377505,1.381292,1.377145,1.377505,1.377505
"2698","2014-04-02",1.379348,1.382,1.37552,1.379482,1.379482
"2699","2014-04-03",1.376823,1.379938,1.369961,1.376823,1.376823
"2700","2014-04-04",1.372119,1.373,1.36763,1.372382,1.372382
"2701","2014-04-07",1.370407,1.374892,1.369788,1.370407,1.370407
"2702","2014-04-08",1.374306,1.380901,1.373947,1.374306,1.374306
"2703","2014-04-09",1.379329,1.38277,1.378099,1.379329,1.379329
"2704","2014-04-10",1.385291,1.38996,1.383771,1.385502,1.385502
"2705","2014-04-11",1.388908,1.390608,1.386559,1.388638,1.388638
"2706","2014-04-14",1.384735,1.38629,1.381,1.38462,1.38462
"2707","2014-04-15",1.381807,1.383241,1.37927,1.381712,1.381712
"2708","2014-04-16",1.381044,1.385201,1.380479,1.381196,1.381196
"2709","2014-04-17",1.382399,1.386561,1.382399,1.382705,1.382705
"2710","2014-04-18",1.381216,1.382304,1.380948,1.381216,1.381216
"2711","2014-04-21",1.381521,1.383049,1.378892,1.381521,1.381521
"2712","2014-04-22",1.379272,1.38247,1.37867,1.379501,1.379501
"2713","2014-04-23",1.380739,1.38554,1.38011,1.381006,1.381006
"2714","2014-04-24",1.381807,1.3842,1.379215,1.381922,1.381922
"2715","2014-04-25",1.383049,1.384907,1.382877,1.383202,1.383202
"2716","2014-04-28",1.384102,1.388,1.381712,1.384064,1.384064
"2717","2014-04-29",1.385291,1.3879,1.380741,1.385291,1.385291
"2718","2014-04-30",1.381387,1.3877,1.37866,1.381368,1.381368
"2719","2014-05-01",1.386866,1.389101,1.386399,1.386924,1.386924
"2720","2014-05-02",1.387097,1.387099,1.381349,1.387097,1.387097
"2721","2014-05-05",1.38727,1.3888,1.386597,1.38727,1.38727
"2722","2014-05-06",1.387694,1.395169,1.387347,1.387598,1.387598
"2723","2014-05-07",1.39299,1.39379,1.39126,1.393068,1.393068
"2724","2014-05-08",1.391208,1.39911,1.38518,1.391169,1.391169
"2725","2014-05-09",1.384351,1.384505,1.37554,1.384428,1.384428
"2726","2014-05-12",1.376159,1.3776,1.375024,1.376065,1.376065
"2727","2014-05-13",1.375648,1.377399,1.369991,1.375667,1.375667
"2728","2014-05-14",1.370896,1.37298,1.369919,1.370952,1.370952
"2729","2014-05-15",1.371893,1.373049,1.365059,1.372006,1.372006
"2730","2014-05-16",1.371704,1.3728,1.368611,1.371648,1.371648
"2731","2014-05-19",1.370389,1.37343,1.370126,1.370332,1.370332
"2732","2014-05-20",1.371328,1.371498,1.36815,1.371385,1.371385
"2733","2014-05-21",1.370464,1.372199,1.365439,1.370407,1.370407
"2734","2014-05-22",1.368307,1.368731,1.36478,1.368176,1.368176
"2735","2014-05-23",1.365505,1.365505,1.361619,1.365449,1.365449
"2736","2014-05-26",1.362806,1.3656,1.361674,1.362881,1.362881
"2737","2014-05-27",1.3653,1.366923,1.36143,1.365132,1.365132
"2738","2014-05-28",1.363568,1.363903,1.359191,1.363698,1.363698
"2739","2014-05-29",1.359398,1.362602,1.35888,1.359342,1.359342
"2740","2014-05-30",1.360322,1.365095,1.359934,1.360452,1.360452
"2741","2014-06-02",1.362843,1.36373,1.35947,1.362806,1.362806
"2742","2014-06-03",1.359767,1.364601,1.35946,1.359897,1.359897
"2743","2014-06-04",1.362194,1.36375,1.360119,1.362101,1.362101
"2744","2014-06-05",1.360341,1.363791,1.35068,1.360415,1.360415
"2745","2014-06-06",1.366083,1.367577,1.362175,1.366195,1.366195
"2746","2014-06-09",1.364536,1.366901,1.358327,1.364294,1.364294
"2747","2014-06-10",1.359268,1.3603,1.35379,1.359268,1.359268
"2748","2014-06-11",1.354023,1.355899,1.352302,1.354096,1.354096
"2749","2014-06-12",1.353656,1.356208,1.3513,1.353711,1.353711
"2750","2014-06-13",1.355069,1.3581,1.35236,1.355454,1.355454
"2751","2014-06-16",1.353693,1.358105,1.35136,1.353803,1.353803
"2752","2014-06-17",1.3577,1.358696,1.353858,1.357718,1.357718
"2753","2014-06-18",1.354977,1.358271,1.354201,1.354793,1.354793
"2754","2014-06-19",1.359102,1.3645,1.358548,1.359065,1.359065
"2755","2014-06-20",1.360822,1.363401,1.35653,1.361137,1.361137
"2756","2014-06-23",1.359194,1.361507,1.3576,1.359305,1.359305
"2757","2014-06-24",1.360063,1.362999,1.358382,1.360193,1.360193
"2758","2014-06-25",1.360748,1.365201,1.3601,1.360581,1.360581
"2759","2014-06-26",1.362862,1.364201,1.3577,1.362899,1.362899
"2760","2014-06-27",1.361174,1.36397,1.361044,1.361304,1.361304
"2761","2014-06-30",1.364424,1.3697,1.364139,1.364443,1.364443
"2762","2014-07-01",1.369188,1.369807,1.367669,1.369357,1.369357
"2763","2014-07-02",1.368158,1.368307,1.364471,1.368083,1.368083
"2764","2014-07-03",1.365355,1.366499,1.359934,1.3653,1.3653
"2765","2014-07-04",1.360915,1.361304,1.35862,1.361007,1.361007
"2766","2014-07-07",1.358954,1.3607,1.357731,1.358843,1.358843
"2767","2014-07-08",1.360674,1.3618,1.358973,1.360618,1.360618
"2768","2014-07-09",1.361748,1.364201,1.360285,1.361711,1.361711
"2769","2014-07-10",1.36435,1.365059,1.35901,1.364294,1.364294
"2770","2014-07-11",1.360581,1.362472,1.359361,1.360507,1.360507
"2771","2014-07-14",1.360359,1.364,1.359878,1.360378,1.360378
"2772","2014-07-15",1.362212,1.36284,1.356263,1.362175,1.362175
"2773","2014-07-16",1.357202,1.357202,1.35264,1.357202,1.357202
"2774","2014-07-17",1.352905,1.354019,1.351899,1.352997,1.352997
"2775","2014-07-18",1.351808,1.353638,1.349269,1.351881,1.351881
"2776","2014-07-21",1.353198,1.35492,1.35147,1.353217,1.353217
"2777","2014-07-22",1.352283,1.353033,1.346167,1.352704,1.352704
"2778","2014-07-23",1.34682,1.347509,1.345591,1.346801,1.346801
"2779","2014-07-24",1.346203,1.34857,1.344176,1.346294,1.346294
"2780","2014-07-25",1.34662,1.3477,1.3429,1.346475,1.346475
"2781","2014-07-28",1.342913,1.344599,1.342732,1.342895,1.342895
"2782","2014-07-29",1.343905,1.344393,1.340989,1.343905,1.343905
"2783","2014-07-30",1.341148,1.341706,1.336881,1.341112,1.341112
"2784","2014-07-31",1.339549,1.340201,1.337229,1.339603,1.339603
"2785","2014-08-01",1.338993,1.344599,1.337961,1.338993,1.338993
"2786","2014-08-04",1.342895,1.343292,1.341211,1.342895,1.342895
"2787","2014-08-05",1.342246,1.342606,1.336148,1.34221,1.34221
"2788","2014-08-06",1.337167,1.337499,1.333404,1.337238,1.337238
"2789","2014-08-07",1.338204,1.339298,1.333938,1.338294,1.338294
"2790","2014-08-08",1.336005,1.34301,1.334508,1.335827,1.335827
"2791","2014-08-11",1.340501,1.340896,1.338097,1.340518,1.340518
"2792","2014-08-12",1.338276,1.338509,1.33375,1.338491,1.338491
"2793","2014-08-13",1.336577,1.341481,1.334501,1.336612,1.336612
"2794","2014-08-14",1.336666,1.340689,1.334949,1.336791,1.336791
"2795","2014-08-15",1.336398,1.34095,1.335898,1.336398,1.336398
"2796","2014-08-18",1.339208,1.3401,1.33549,1.339047,1.339047
"2797","2014-08-19",1.336059,1.336095,1.33148,1.336112,1.336112
"2798","2014-08-20",1.332143,1.332197,1.327649,1.332197,1.332197
"2799","2014-08-21",1.325996,1.3291,1.324293,1.326049,1.326049
"2800","2014-08-22",1.327951,1.3299,1.322499,1.327933,1.327933
"2801","2014-08-25",1.319801,1.32103,1.318611,1.319871,1.319871
"2802","2014-08-26",1.318757,1.321701,1.318565,1.318896,1.318896
"2803","2014-08-27",1.316933,1.32098,1.315616,1.31702,1.31702
"2804","2014-08-28",1.319331,1.3219,1.31625,1.319087,1.319087
"2805","2014-08-29",1.318496,1.319681,1.31443,1.318496,1.318496
"2806","2014-09-01",1.312767,1.3147,1.312026,1.312784,1.312784
"2807","2014-09-02",1.313198,1.313731,1.31118,1.313198,1.313198
"2808","2014-09-03",1.313094,1.316099,1.312405,1.313198,1.313198
"2809","2014-09-04",1.314924,1.3155,1.29242,1.315097,1.315097
"2810","2014-09-05",1.293042,1.298819,1.292674,1.293276,1.293276
"2811","2014-09-08",1.295203,1.295874,1.293169,1.295337,1.295337
"2812","2014-09-09",1.289407,1.292491,1.286107,1.289108,1.289108
"2813","2014-09-10",1.293996,1.296281,1.28989,1.294197,1.294197
"2814","2014-09-11",1.291756,1.295209,1.28996,1.291706,1.291706
"2815","2014-09-12",1.292474,1.29602,1.291321,1.292357,1.292357
"2816","2014-09-15",1.296075,1.296899,1.291239,1.296008,1.296008
"2817","2014-09-16",1.293962,1.29782,1.29242,1.293979,1.293979
"2818","2014-09-17",1.295908,1.298,1.29409,1.295908,1.295908
"2819","2014-09-18",1.285017,1.292689,1.285017,1.285,1.285
"2820","2014-09-19",1.29214,1.292959,1.283203,1.292006,1.292006
"2821","2014-09-22",1.284076,1.2869,1.281953,1.284142,1.284142
"2822","2014-09-23",1.285298,1.28993,1.284589,1.285149,1.285149
"2823","2014-09-24",1.285099,1.28639,1.27755,1.285397,1.285397
"2824","2014-09-25",1.277906,1.278494,1.27054,1.277808,1.277808
"2825","2014-09-26",1.275705,1.276047,1.26815,1.275705,1.275705
"2826","2014-09-29",1.267636,1.271456,1.266511,1.267315,1.267315
"2827","2014-09-30",1.2691,1.270199,1.25739,1.269084,1.269084
"2828","2014-10-01",1.262913,1.263999,1.258574,1.262834,1.262834
"2829","2014-10-02",1.262499,1.26905,1.26161,1.262419,1.262419
"2830","2014-10-03",1.266994,1.266994,1.250159,1.267058,1.267058
"2831","2014-10-06",1.251502,1.25932,1.251502,1.251361,1.251361
"2832","2014-10-07",1.264398,1.26643,1.25847,1.264606,1.264606
"2833","2014-10-08",1.266801,1.2691,1.262449,1.266801,1.266801
"2834","2014-10-09",1.273885,1.279301,1.267781,1.274307,1.274307
"2835","2014-10-10",1.268907,1.271601,1.26105,1.268907,1.268907
"2836","2014-10-13",1.264095,1.269999,1.263504,1.263983,1.263983
"2837","2014-10-14",1.272248,1.273204,1.26408,1.272394,1.272394
"2838","2014-10-15",1.264414,1.284043,1.26261,1.263903,1.263903
"2839","2014-10-16",1.282051,1.284439,1.271068,1.282166,1.282166
"2840","2014-10-17",1.280754,1.283489,1.27465,1.280442,1.280442
"2841","2014-10-20",1.274892,1.278854,1.27324,1.274957,1.274957
"2842","2014-10-21",1.279525,1.283928,1.27171,1.279525,1.279525
"2843","2014-10-22",1.271423,1.27391,1.26511,1.271472,1.271472
"2844","2014-10-23",1.264542,1.26758,1.261702,1.264143,1.264143
"2845","2014-10-24",1.26507,1.269511,1.263584,1.265406,1.265406
"2846","2014-10-27",1.267684,1.2722,1.266709,1.267668,1.267668
"2847","2014-10-28",1.270245,1.2763,1.268698,1.270148,1.270148
"2848","2014-10-29",1.273804,1.276979,1.272508,1.273837,1.273837
"2849","2014-10-30",1.263232,1.263408,1.25587,1.26328,1.26328
"2850","2014-10-31",1.261002,1.261002,1.249126,1.261336,1.261336
"2851","2014-11-03",1.250328,1.251142,1.244292,1.250313,1.250313
"2852","2014-11-04",1.249266,1.25681,1.249266,1.249594,1.249594
"2853","2014-11-05",1.255398,1.256708,1.245969,1.255256,1.255256
"2854","2014-11-06",1.24777,1.253361,1.24021,1.248003,1.248003
"2855","2014-11-07",1.238175,1.2443,1.23639,1.238007,1.238007
"2856","2014-11-10",1.246184,1.250869,1.24305,1.246137,1.246137
"2857","2014-11-11",1.242715,1.244199,1.23964,1.242993,1.242993
"2858","2014-11-12",1.247801,1.25,1.243178,1.247583,1.247583
"2859","2014-11-13",1.243194,1.24902,1.243194,1.242993,1.242993
"2860","2014-11-14",1.247505,1.2493,1.239956,1.247598,1.247598
"2861","2014-11-17",1.252144,1.257593,1.244829,1.251846,1.251846
"2862","2014-11-18",1.245113,1.25357,1.245113,1.244896,1.244896
"2863","2014-11-19",1.2534,1.2571,1.251392,1.253337,1.253337
"2864","2014-11-20",1.254296,1.257529,1.25068,1.254076,1.254076
"2865","2014-11-21",1.254359,1.256724,1.24069,1.254501,1.254501
"2866","2014-11-24",1.237425,1.24403,1.237425,1.237501,1.237501
"2867","2014-11-25",1.243595,1.24789,1.240602,1.243317,1.243317
"2868","2014-11-26",1.247894,1.25246,1.24444,1.248065,1.248065
"2869","2014-11-27",1.250547,1.252097,1.246619,1.250594,1.250594
"2870","2014-11-28",1.245826,1.248954,1.24311,1.246199,1.246199
"2871","2014-12-01",1.243797,1.250589,1.242282,1.243828,1.243828
"2872","2014-12-02",1.247007,1.247801,1.239572,1.247007,1.247007
"2873","2014-12-03",1.238804,1.239296,1.2303,1.23885,1.23885
"2874","2014-12-04",1.231224,1.243178,1.22977,1.231664,1.231664
"2875","2014-12-05",1.238574,1.239249,1.227506,1.238666,1.238666
"2876","2014-12-08",1.229695,1.230391,1.2248,1.229407,1.229407
"2877","2014-12-09",1.231406,1.2448,1.229377,1.231512,1.231512
"2878","2014-12-10",1.238712,1.243595,1.236293,1.239495,1.239495
"2879","2014-12-11",1.248003,1.249594,1.23742,1.247396,1.247396
"2880","2014-12-12",1.239127,1.247707,1.238669,1.239495,1.239495
"2881","2014-12-15",1.246479,1.248,1.24171,1.246354,1.246354
"2882","2014-12-16",1.244354,1.25657,1.243626,1.244354,1.244354
"2883","2014-12-17",1.251377,1.251596,1.23901,1.251204,1.251204
"2884","2014-12-18",1.233806,1.235147,1.22667,1.233898,1.233898
"2885","2014-12-19",1.229105,1.230999,1.22549,1.229045,1.229045
"2886","2014-12-22",1.222494,1.228,1.222359,1.222599,1.222599
"2887","2014-12-23",1.222464,1.224999,1.21657,1.222374,1.222374
"2888","2014-12-24",1.217597,1.222105,1.217093,1.217493,1.217493
"2889","2014-12-25",1.219854,1.225595,1.219155,1.219854,1.219854
"2890","2014-12-26",1.221106,1.2223,1.217,1.221001,1.221001
"2891","2014-12-29",1.21696,1.221999,1.21696,1.216945,1.216945
"2892","2014-12-30",1.215495,1.218999,1.21249,1.215347,1.215347
"2893","2014-12-31",1.216205,1.216974,1.210539,1.216205,1.216205
"2894","2015-01-01",1.209863,1.209863,1.209863,1.209863,1.209863
"2895","2015-01-02",1.208868,1.208956,1.20108,1.208941,1.208941
"2896","2015-01-05",1.1955,1.19759,1.188909,1.194643,1.194643
"2897","2015-01-06",1.19383,1.197,1.188693,1.193902,1.193902
"2898","2015-01-07",1.187479,1.19,1.180401,1.187536,1.187536
"2899","2015-01-08",1.183894,1.184806,1.175601,1.1836,1.1836
"2900","2015-01-09",1.179426,1.18383,1.176831,1.179607,1.179607
"2901","2015-01-12",1.187014,1.1872,1.1788,1.18707,1.18707
"2902","2015-01-13",1.183236,1.185902,1.17565,1.183152,1.183152
"2903","2015-01-14",1.177676,1.184357,1.17306,1.177829,1.177829
"2904","2015-01-15",1.178384,1.178856,1.159229,1.178592,1.178592
"2905","2015-01-16",1.1639,1.165,1.14643,1.163738,1.163738
"2906","2015-01-19",1.156377,1.163871,1.155402,1.156604,1.156604
"2907","2015-01-20",1.159703,1.161599,1.15692,1.159797,1.159797
"2908","2015-01-21",1.154668,1.1664,1.154374,1.154694,1.154694
"2909","2015-01-22",1.161697,1.164289,1.1414,1.161535,1.161535
"2910","2015-01-23",1.134649,1.137398,1.11218,1.134675,1.134675
"2911","2015-01-26",1.114082,1.128399,1.114082,1.112545,1.112545
"2912","2015-01-27",1.1251,1.142,1.1226,1.124771,1.124771
"2913","2015-01-28",1.136699,1.1382,1.13078,1.136738,1.136738
"2914","2015-01-29",1.128477,1.1368,1.126405,1.128146,1.128146
"2915","2015-01-30",1.133735,1.1364,1.128599,1.133556,1.133556
"2916","2015-02-02",1.130467,1.136,1.129293,1.130902,1.130902
"2917","2015-02-03",1.133697,1.145001,1.13179,1.134173,1.134173
"2918","2015-02-04",1.145685,1.148419,1.14042,1.145738,1.145738
"2919","2015-02-05",1.131721,1.146,1.131695,1.131875,1.131875
"2920","2015-02-06",1.147092,1.1476,1.132003,1.147197,1.147197
"2921","2015-02-09",1.131478,1.136,1.127169,1.131439,1.131439
"2922","2015-02-10",1.132605,1.135,1.12756,1.132695,1.132695
"2923","2015-02-11",1.131952,1.133196,1.128861,1.132195,1.132195
"2924","2015-02-12",1.130825,1.139819,1.130621,1.131196,1.131196
"2925","2015-02-13",1.140485,1.145001,1.1382,1.140394,1.140394
"2926","2015-02-16",1.139705,1.1435,1.139705,1.140004,1.140004
"2927","2015-02-17",1.133363,1.14423,1.132516,1.133401,1.133401
"2928","2015-02-18",1.140498,1.1415,1.13478,1.140472,1.140472
"2929","2015-02-19",1.140082,1.145001,1.13562,1.140004,1.140004
"2930","2015-02-20",1.136674,1.137599,1.12821,1.136674,1.136674
"2931","2015-02-23",1.137941,1.139302,1.12966,1.138148,1.138148
"2932","2015-02-24",1.133414,1.13474,1.12907,1.133299,1.133299
"2933","2015-02-25",1.13407,1.1388,1.13378,1.133903,1.133903
"2934","2015-02-26",1.136273,1.13788,1.12027,1.136364,1.136364
"2935","2015-02-27",1.12036,1.125,1.117681,1.120536,1.120536
"2936","2015-03-02",1.117094,1.12404,1.116395,1.116196,1.116196
"2937","2015-03-03",1.117668,1.121401,1.1156,1.117905,1.117905
"2938","2015-03-04",1.118406,1.118806,1.10628,1.118218,1.118218
"2939","2015-03-05",1.107996,1.11089,1.10105,1.108205,1.108205
"2940","2015-03-06",1.1034,1.1034,1.085222,1.103205,1.103205
"2941","2015-03-09",1.084563,1.091,1.083776,1.084599,1.084599
"2942","2015-03-10",1.083576,1.083705,1.07059,1.083341,1.083341
"2943","2015-03-11",1.070939,1.071455,1.05614,1.07087,1.07087
"2944","2015-03-12",1.054941,1.06815,1.050155,1.054875,1.054875
"2945","2015-03-13",1.062598,1.063,1.04863,1.062631,1.062631
"2946","2015-03-16",1.048449,1.0614,1.048449,1.048163,1.048163
"2947","2015-03-17",1.057284,1.0649,1.055298,1.057295,1.057295
"2948","2015-03-18",1.059591,1.0646,1.05805,1.059805,1.059805
"2949","2015-03-19",1.084399,1.091405,1.062141,1.084999,1.084999
"2950","2015-03-20",1.06727,1.08149,1.06572,1.066894,1.066894
"2951","2015-03-23",1.082603,1.09437,1.07695,1.082661,1.082661
"2952","2015-03-24",1.094799,1.103,1.089331,1.094499,1.094499
"2953","2015-03-25",1.09106,1.101297,1.091,1.090203,1.090203
"2954","2015-03-26",1.096648,1.10452,1.09126,1.096047,1.096047
"2955","2015-03-27",1.088554,1.089538,1.08053,1.088637,1.088637
"2956","2015-03-30",1.088198,1.088495,1.08111,1.088495,1.088495
"2957","2015-03-31",1.082907,1.084352,1.071765,1.083025,1.083025
"2958","2015-04-01",1.074102,1.08003,1.07213,1.073814,1.073814
"2959","2015-04-02",1.076983,1.08969,1.075269,1.076994,1.076994
"2960","2015-04-03",1.087098,1.102196,1.08659,1.087075,1.087075
"2961","2015-04-06",1.100146,1.103594,1.096852,1.100134,1.100134
"2962","2015-04-07",1.093482,1.095554,1.08377,1.093482,1.093482
"2963","2015-04-08",1.082497,1.089,1.07895,1.082415,1.082415
"2964","2015-04-09",1.078435,1.079005,1.067,1.078528,1.078528
"2965","2015-04-10",1.066724,1.06835,1.05715,1.066906,1.066906
"2966","2015-04-13",1.060828,1.062,1.05216,1.060985,1.060985
"2967","2015-04-14",1.057496,1.07069,1.05325,1.057295,1.057295
"2968","2015-04-15",1.064793,1.06687,1.05746,1.064713,1.064713
"2969","2015-04-16",1.067714,1.07624,1.0628,1.06768,1.06768
"2970","2015-04-17",1.075998,1.08469,1.07351,1.075558,1.075558
"2971","2015-04-20",1.081023,1.081865,1.07162,1.081023,1.081023
"2972","2015-04-21",1.074818,1.0765,1.066159,1.074749,1.074749
"2973","2015-04-22",1.073825,1.08,1.07101,1.074172,1.074172
"2974","2015-04-23",1.072501,1.08182,1.06713,1.072582,1.072582
"2975","2015-04-24",1.081514,1.0898,1.078772,1.081502,1.081502
"2976","2015-04-27",1.086744,1.09049,1.082391,1.086897,1.086897
"2977","2015-04-28",1.087701,1.0989,1.08618,1.087796,1.087796
"2978","2015-04-29",1.097213,1.117599,1.09606,1.096912,1.096912
"2979","2015-04-30",1.111321,1.124759,1.1073,1.111432,1.111432
"2980","2015-05-01",1.121504,1.12897,1.1186,1.121466,1.121466
"2981","2015-05-04",1.119094,1.122311,1.1124,1.118593,1.118593
"2982","2015-05-05",1.115001,1.121,1.1069,1.114914,1.114914
"2983","2015-05-06",1.118443,1.13653,1.117805,1.118631,1.118631
"2984","2015-05-07",1.133928,1.13906,1.12382,1.134147,1.134147
"2985","2015-05-08",1.124505,1.1289,1.118519,1.124695,1.124695
"2986","2015-05-11",1.119695,1.120298,1.113461,1.119407,1.119407
"2987","2015-05-12",1.114604,1.12779,1.113598,1.114442,1.114442
"2988","2015-05-13",1.121894,1.138281,1.12055,1.122146,1.122146
"2989","2015-05-14",1.134803,1.144379,1.134224,1.135048,1.135048
"2990","2015-05-15",1.140394,1.1451,1.13247,1.140498,1.140498
"2991","2015-05-18",1.1444,1.1447,1.133879,1.144505,1.144505
"2992","2015-05-19",1.132541,1.132618,1.1121,1.132618,1.132618
"2993","2015-05-20",1.114678,1.115076,1.106574,1.114666,1.114666
"2994","2015-05-21",1.110309,1.118001,1.108586,1.110075,1.110075
"2995","2015-05-22",1.111099,1.121,1.1007,1.111185,1.111185
"2996","2015-05-25",1.099215,1.101,1.096071,1.0993,1.0993
"2997","2015-05-26",1.097129,1.097129,1.08752,1.097117,1.097117
"2998","2015-05-27",1.088755,1.093,1.0822,1.088886,1.088886
"2999","2015-05-28",1.0898,1.095,1.08688,1.090001,1.090001
"3000","2015-05-29",1.095794,1.10035,1.092911,1.096035,1.096035
"3001","2015-06-01",1.095902,1.098,1.08889,1.095794,1.095794
"3002","2015-06-02",1.092275,1.11663,1.091941,1.092299,1.092299
"3003","2015-06-03",1.114827,1.128329,1.108679,1.115001,1.115001
"3004","2015-06-04",1.126228,1.137605,1.12326,1.125784,1.125784
"3005","2015-06-05",1.121604,1.12802,1.10518,1.120787,1.120787
"3006","2015-06-08",1.110543,1.12428,1.108807,1.110815,1.110815
"3007","2015-06-09",1.128197,1.133969,1.12167,1.128095,1.128095
"3008","2015-06-10",1.129331,1.1382,1.12666,1.129905,1.129905
"3009","2015-06-11",1.131299,1.132054,1.11888,1.131196,1.131196
"3010","2015-06-12",1.124505,1.12933,1.11525,1.124063,1.124063
"3011","2015-06-15",1.121793,1.125811,1.11915,1.121994,1.121994
"3012","2015-06-16",1.127701,1.13301,1.12116,1.127701,1.127701
"3013","2015-06-17",1.12424,1.12911,1.122949,1.124202,1.124202
"3014","2015-06-18",1.136415,1.14284,1.134101,1.136997,1.136997
"3015","2015-06-19",1.137294,1.138797,1.129599,1.137074,1.137074
"3016","2015-06-22",1.136235,1.141,1.131601,1.137294,1.137294
"3017","2015-06-23",1.134623,1.134623,1.113771,1.134906,1.134906
"3018","2015-06-24",1.117706,1.124,1.116283,1.117219,1.117219
"3019","2015-06-25",1.120712,1.12241,1.11567,1.120699,1.120699
"3020","2015-06-26",1.120385,1.122,1.11363,1.120298,1.120298
"3021","2015-06-29",1.098298,1.119741,1.098298,1.097502,1.097502
"3022","2015-06-30",1.121604,1.12388,1.1123,1.122297,1.122297
"3023","2015-07-01",1.113499,1.116759,1.10612,1.113499,1.113499
"3024","2015-07-02",1.103704,1.11216,1.103704,1.103363,1.103363
"3025","2015-07-03",1.108598,1.111999,1.10827,1.108697,1.108697
"3026","2015-07-06",1.099795,1.109141,1.099795,1.099505,1.099505
"3027","2015-07-07",1.104802,1.105265,1.09168,1.104899,1.104899
"3028","2015-07-08",1.100994,1.10901,1.097502,1.100994,1.100994
"3029","2015-07-09",1.107236,1.11162,1.10229,1.107101,1.107101
"3030","2015-07-10",1.106305,1.122,1.10562,1.106305,1.106305
"3031","2015-07-13",1.112904,1.119759,1.10077,1.112904,1.112904
"3032","2015-07-14",1.098515,1.1074,1.09685,1.099046,1.099046
"3033","2015-07-15",1.100897,1.104,1.09361,1.1008,1.1008
